FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY
German Soccer/Regionalliga West/Fixtures 06 September/SC Wiedenbruck v Uerdingen/Asian Handicap,20,521.1800000000001,756.1486,274.88419999999996,,,
German Soccer/Regionalliga West/Fixtures 06 September/Schalke II v Wattenscheid,3005,47834.06,52723.5544,84708.049,06-09-2014 13:52:56,,
German Soccer/Regionalliga West/Fixtures 06 September/Schalke II v Wattenscheid/Asian Handicap,3,30.0,43.5,0.0,,,
German Soccer/Regionalliga West/Fixtures 07 September / Mgladbach II v FC Hennef,1007,36997.4,45104.549399999996,19670.7166,07-09-2014 13:45:31,,
German Soccer/Regionalliga West/Fixtures 07 September/Bochum II v FC Koln II,1928,51340.46,65730.479,54461.367,07-09-2014 13:30:22,,
German Soccer/Regionalliga West/Fixtures 07 September/Bochum II v FC Koln II/Asian Handicap,2,4.9,5.733,0.0,,,
Germany U19 v Netherlands U19/Total Goals,24,1846.36,2442.6034,104.3948,,,
Gibraltar v Poland/Asian Handicap,189,6325.3,8857.6286,3022.0759999999996,,,
Gibraltar v Poland/Gibraltar Total Goals,75,1781.3600000000001,0.0,11006.5416,,,
Gibraltar v Poland/Poland Total Goals,37,421.52,1040.1535999999999,0.0,,,
Gibraltar v Poland/Total Goals,117,3136.28,5897.0054,0.0,,,
Greek Soccer/Euro 2016 Qualifiers/Fixtures 07 September/Greece v Romania/Asian Handicap,119,5452.9,6637.343599999999,3261.0994,,,
Greek Soccer/Euro 2016 Qualifiers/Fixtures 07 September/Greece v Romania/Greece Total Goals,2,10.18,0.0,312.7296,,,
Greek Soccer/Euro 2016 Qualifiers/Fixtures 07 September/Greece v Romania/Romania Total Goals,2,6.12,10.404,0.0,,,
Greek Soccer/Euro 2016 Qualifiers/Fixtures 07 September/Greece v Romania/Total Goals,39,563.4399999999999,0.0,6959.115400000001,,,
Greek Soccer/Greek Super League/Fixtures 01 September/OFI v Veria,12977,425477.72,391247.937,854544.1416,01-09-2014 20:22:10,,
Greek Soccer/Greek Super League/Fixtures 01 September/OFI v Veria/Asian Handicap,34,8514.86,360.24379999999996,18956.1928,,,
Greek Soccer/Greek Super League/Fixtures 01 September/OFI v Veria/OFI Total Goals,2,4.2,0.0,27.51,,,
Greek Soccer/Greek Super League/Fixtures 01 September/OFI v Veria/Total Goals,33,1275.62,52.590199999999996,18964.039200000003,,,
Greek Soccer/Greek Super League/Fixtures 01 September/OFI v Veria/Veria Total Goals,5,60.660000000000004,0.0,414.4832,,,
Heerenveen (W) v ADO Den Haag (W)/Asian Handicap,29,5346.620000000001,8552.5246,1272.7422000000001,,,
Honduran Soccer/Liga Nacional/Fixtures 07 September/CD Olimpia v Platense FC,288,5185.96,5604.602,8199.0202,07-09-2014 23:35:32,,
Honduran Soccer/Liga Nacional/Fixtures 31 August   /CD Motagua v CD Olimpia,336,5830.47,5368.8491,3408.2396,01-09-2014 00:03:11,,
Hong Kong Soccer/HKFA 1. Division/Fixtures 07 September/Double Flower FA v Southern District RSA,3791,66890.22,71199.2616,72111.6636,07-09-2014 07:17:58,,
Hong Kong Soccer/HKFA 1. Division/Fixtures 07 September/Metro Gallery v Happy Valley AA,1732,28585.170000000002,27647.853900000002,33158.8504,07-09-2014 09:14:52,,
Hungarian Soccer/Euro 2016 Qualifiers/Fixtures 07 September/Hungary v Northern Ireland/Asian Handicap,256,16121.960000000001,14525.804,19949.024,,,
Hungarian Soccer/Euro 2016 Qualifiers/Fixtures 07 September/Hungary v Northern Ireland/Hungary Total Goals,50,1155.2,118.9,3368.4008,,,
Hungarian Soccer/Euro 2016 Qualifiers/Fixtures 07 September/Hungary v Northern Ireland/Northern Ireland Total Goals,15,103.58,663.8128,0.0,,,
Hungarian Soccer/Euro 2016 Qualifiers/Fixtures 07 September/Hungary v Northern Ireland/Total Goals,41,2183.2200000000003,3252.6642,19674.459600000002,,,
Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Balmazujvarosi v Mezokovesd-Zsory,4363,97750.8,106974.2424,112755.137,02-09-2014 16:18:40,,
Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Cegledi v Diosgyori,5304,85827.85,77356.8504,167526.229,02-09-2014 16:16:17,,
Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Cegledi v Diosgyori/Asian Handicap,6,34.980000000000004,66.2076,0.0,,,
Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Debrecen v Szeged 2011,10805,194797.41,188445.334,229999.7302,02-09-2014 16:18:40,,
Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Debrecen v Szeged 2011/Asian Handicap,17,347.34000000000003,101.126,760.9664,,,
Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Gyori v Honved,7847,255639.01,209650.2633,388980.1132,02-09-2014 17:52:30,,
Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Gyori v Honved/Asian Handicap,8,62.0,90.32000000000001,25.12,,,
Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Lombard Papa v Haladas,4829,136630.24,122372.4111,236223.5122,02-09-2014 16:48:14,,
Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Lombard Papa v Haladas/Asian Handicap,29,1837.18,501.8476,3213.6236,,,
Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Szigetszentmiklosi v Pecsi Mecsek,7988,170934.2,176828.7443,223706.6856,02-09-2014 15:15:30,,
Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Szigetszentmiklosi v Pecsi Mecsek/Asian Handicap,11,26.78,38.321400000000004,14.96,,,
Hungarian Soccer/Hungarian League Cup/Fixtures 03 September/MTK Budapest v Dunaujvaros,17722,533231.11,560609.1442,621004.7758,03-09-2014 12:15:59,,
Hungarian Soccer/Hungarian League Cup/Fixtures 03 September/MTK Budapest v Dunaujvaros/Asian Handicap,19,701.76,599.9857999999999,668.4884,,,
Hungarian Soccer/Hungarian League Cup/Fixtures 03 September/Paks v Ferencvaros,6438,160740.81,152876.8533,250170.2422,03-09-2014 17:48:55,,
Hungarian Soccer/Hungarian League Cup/Fixtures 03 September/Paks v Ferencvaros/Asian Handicap,2,69.52,0.0,119.5744,,,
Hungarian Soccer/Hungarian League Cup/Fixtures 03 September/Ujpest v Vasas,3403,128583.34,130676.0203,78843.8368,03-09-2014 16:52:29,,
Hungarian Soccer/Hungarian NB II/Fixtures 05 September/Csakvar v Szigetszentmiklosi,1011,19286.8,19988.9122,11489.1156,05-09-2014 18:47:12,,
Hungarian Soccer/Hungarian NB II/Fixtures 05 September/Mezokovesd-Zsory v Bekescsaba,1840,47624.52,49802.4852,33363.2054,05-09-2014 14:21:10,,
Hungarian Soccer/Hungarian NB II/Fixtures 06 September/Gyirmot v Kaposvar,552,18948.420000000002,18336.9228,13477.6072,06-09-2014 15:42:26,,
Hungarian Soccer/Hungarian NB II/Fixtures 06 September/Vasas v FC Ajka,962,23284.76,24448.5482,15373.0992,06-09-2014 19:17:27,,
Hungarian Soccer/Hungarian U21 League/Fixtures 05 September/Ferencvarosi TC U21 v K Rakoczi FC U21,5186,128900.27,133584.0514,144793.787,05-09-2014 15:45:56,,
Hungarian Soccer/Hungarian U21 League/Fixtures 05 September/MTK Budapest U21 v Pecsi Mecsek FC U21,2742,108167.27,106366.0052,111030.37700000001,05-09-2014 14:05:40,,
Hungarian Soccer/Hungarian U21 League/Fixtures 05 September/MTK Budapest U21 v Pecsi Mecsek FC U21/Asian Handicap,2,4.9,160.181,0.0,,,
Hungarian Soccer/Hungarian U21 League/Fixtures 06 September/Haladas U21 v Debreceni VSC U21,596,10593.49,11188.7682,2954.7446,06-09-2014 10:16:35,,
Hungarian Soccer/Hungarian U21 League/Fixtures 06 September/Haladas U21 v Debreceni VSC U21/Asian Handicap,4,22.76,38.692,0.0,,,
Hungarian Soccer/Hungarian U21 League/Fixtures 06 September/Ujpest FC Budapest U21 v Diosgyori VTK U21,765,11177.18,15781.907000000001,13832.6416,06-09-2014 10:13:33,,
Hungarian Soccer/Hungarian U21 League/Fixtures 06 September/Ujpest FC Budapest U21 v Diosgyori VTK U21/Asian Handicap,5,17.42,13.2076,27.9,,,
Hungarian Soccer/Hungarian U21 League/Fixtures 06 September/Vasas Budapest SC U21 v Dunakanyar Vac U21,668,10521.56,10457.1014,11648.0094,06-09-2014 13:00:29,,
Icelandic Soccer/Icelandic First Division/Fixtures 04 September/Haukar v Selfoss,6742,133490.63,143453.301,176977.1616,04-09-2014 19:50:25,,
Icelandic Soccer/Icelandic First Division/Fixtures 04 September/Haukar v Selfoss/Asian Handicap,19,3395.3999999999996,6600.238799999999,40.9696,,,
Icelandic Soccer/Icelandic First Division/Fixtures 04 September/KV v IA Akranes,5072,154897.36,160697.1177,181839.6962,04-09-2014 19:51:46,,
Icelandic Soccer/Icelandic First Division/Fixtures 04 September/KV v IA Akranes/Asian Handicap,30,3400.52,6471.827,175.7192,,,
Icelandic Soccer/Icelandic First Division/Fixtures 04 September/Leiknir R v Throttur,4625,130062.8,142565.5965,151505.6368,04-09-2014 19:52:34,,
Icelandic Soccer/Icelandic First Division/Fixtures 04 September/Leiknir R v Throttur/Asian Handicap,30,3827.98,651.5563999999999,6399.0362,,,
Icelandic Soccer/Icelandic First Division/Fixtures 06 September/Grindavik v KA Akureyri,830,35777.26,38604.692,18601.8322,06-09-2014 15:51:53,,
Icelandic Soccer/Icelandic First Division/Fixtures 06 September/Tindastoll v HK Kopavogur,1604,31863.89,24991.2802,33462.4674,06-09-2014 15:56:15,,
Icelandic Soccer/Icelandic U19 League/Fixtures 01 September/Stjarnan-Skinandi U19 v FH Hafnarfjordur U19,7997,135952.98,132480.09100000001,165625.2496,01-09-2014 21:44:40,,
Icelandic Soccer/Third Division - Promotion Playoffs/Fixtures 02 September/Alftanes v Vaengir Jupiters,1340,57514.78,57530.5304,61240.152799999996,02-09-2014 18:03:13,,
Icelandic Soccer/Third Division - Promotion Playoffs/Fixtures 02 September/KFG v Throttur V,1872,26529.68,29452.1648,40337.8454,02-09-2014 19:24:12,,
Icelandic Soccer/Third Division - Promotion Playoffs/Fixtures 02 September/KH Hlidarendi v Kari,1720,23393.86,23338.4784,29110.151,02-09-2014 19:19:44,,
Indian Soccer/Calcutta Premier Division/Fixtures 01 September/Kalighat MS v Army XI,11555,342537.33999999997,361190.5472,321175.7668,01-09-2014 11:29:25,,
Indian Soccer/Calcutta Premier Division/Fixtures 01 September/Kalighat MS v Army XI/Asian Handicap,8,12.22,26.555,0.0,,,
Indian Soccer/Calcutta Premier Division/Fixtures 02 September/Mohammedan SC v Southern Samity FC,11189,203864.52,190332.971,261824.2344,02-09-2014 12:29:16,,
Indian Soccer/Calcutta Premier Division/Fixtures 02 September/Mohammedan SC v Southern Samity FC/Asian Handicap,8,146.2,251.91,77.993,,,
Indian Soccer/Calcutta Premier Division/Fixtures 03 September/Mohun Bagan v SAI Training Centre,6680,172274.91,168142.4848,191365.1856,03-09-2014 12:28:38,,
Indian Soccer/Calcutta Premier Division/Fixtures 04 September/BN Railways v Southern Samity FC,9076,325838.56,327961.99,257219.7322,04-09-2014 11:35:11,,
Indian Soccer/Calcutta Premier Division/Fixtures 04 September/BN Railways v Southern Samity FC/Asian Handicap,2,37.72,105.9932,0.0,,,
Indian Soccer/Calcutta Premier Division/Fixtures 05 September/Mohammedan SC v Tollygunge Agragami,3517,47991.27,46828.8984,61359.2492,05-09-2014 12:12:06,,
Indian Soccer/Calcutta Premier Division/Fixtures 06 September/Mohun Bagan v Aryan Club,1742,39193.48,44404.302,26556.6116,06-09-2014 12:27:05,,
Indian Soccer/Calcutta Premier Division/Fixtures 07 September/East Bengal v Southern Samity FC,999,39937.69,42210.7863,15431.975,07-09-2014 12:29:03,,
Indian Soccer/Goa Professional League/Fixtures 01 September/Goa Velha SC v Churchill Brothers,8678,194673.26,208737.498,202918.9708,01-09-2014 12:23:51,,
Indian Soccer/Goa Professional League/Fixtures 03 September/Salgaocar v Laxmi Prasad SC,2447,45669.45,49483.7652,51622.0004,03-09-2014 12:25:53,,
Indian Soccer/Goa Professional League/Fixtures 04 September/Vasco SC v SESA Football Academy,10981,236858.3,277119.5474,217192.721,04-09-2014 12:24:06,,
Indian Soccer/Goa Professional League/Fixtures 05 September/Calangute SC v St Cruz Cavelossim,2380,44843.63,46322.5259,38481.7036,05-09-2014 12:22:51,,
Indian Soccer/Goa Professional League/Fixtures 06 September/Laxmi Prasad SC v Dempo SC,1119,12881.45,15157.4128,12012.1382,06-09-2014 12:26:28,,
Indian Soccer/Goa Professional League/Fixtures 07 September/Goa Velha SC v Salgaocar,376,3483.62,3283.0173999999997,6309.7632,07-09-2014 12:23:15,,
Indonesia U19 v Thailand U19/Asian Handicap,14,289.64,514.7719999999999,96.0544,,,
Indonesian Soccer/Indonesian Super League/Fixtures 05 September/Persita Tangerang v Pelita Bandung Raya,15192,404300.98,400848.3028,529609.8964,05-09-2014 10:08:13,,
Indonesian Soccer/Indonesian Super League/Fixtures 05 September/Persita Tangerang v Pelita Bandung Raya/Asian Handicap,58,2101.78,2673.7302,1393.5616,,,
Internationals/Fixtures 02 September / Vietnam v Vietnam U23,14383,319263.01,323285.9574,350618.3006,02-09-2014 11:18:16,,
Internationals/International Friendly/Fixtures 03 September / Czech Republic v USA,30676,1726309.06,1619985.7095,2205080.117,03-09-2014 20:09:51,,
Internationals/International Friendly/Fixtures 03 September / Denmark v Turkey,24146,1006542.15,832652.9636,1521281.9878,03-09-2014 19:50:25,,
Internationals/International Friendly/Fixtures 03 September / England v Norway,106174,9062160.92,10689799.2238,12109760.5789,03-09-2014 20:54:54,,
Internationals/International Friendly/Fixtures 03 September / Germany v Argentina,60200,5761643.59,5726724.3962,6233953.1472,03-09-2014 19:57:07,,
Internationals/International Friendly/Fixtures 03 September / Morocco v Qatar,10489,310274.31,262084.7311,648809.1104,03-09-2014 20:55:12,,
Internationals/International Friendly/Fixtures 03 September / Rep of Ireland v Oman,16602,586650.92,660144.366,1057842.924,03-09-2014 20:24:42,,
Internationals/International Friendly/Fixtures 03 September / Russia v Azerbaijan,26403,1580515.03,1616466.546,1988363.0054,03-09-2014 16:39:21,,
Internationals/International Friendly/Fixtures 03 September/Czech Republic v USA,1166,22426.08,18257.2056,47388.0874,03-09-2014 20:09:45,,
Internationals/International Friendly/Fixtures 03 September/England v Norway,5042,91176.52,120477.019,566039.0288,03-09-2014 20:55:21,,
Internationals/International Friendly/Fixtures 03 September/Germany v Argentina,1529,55952.04,50345.7276,77928.004,03-09-2014 20:24:39,,
Internationals/International Friendly/Fixtures 03 September/Latvia v Armenia,14478,724344.66,708903.7225,875176.4508,03-09-2014 18:04:00,,
Internationals/International Friendly/Fixtures 03 September/Latvia v Armenia/Asian Handicap,69,5968.9,6039.6668,4716.68,,,
Internationals/International Friendly/Fixtures 03 September/Latvia v Armenia/Latvia Total Goals,14,581.06,1703.1044,434.938,,,
Internationals/International Friendly/Fixtures 03 September/Latvia v Armenia/Total Goals,85,2092.34,694.1196,19959.9336,,,
Internationals/International Friendly/Fixtures 03 September/Lithuania v U.A.E.,3492,63476.23,49644.1092,153390.2592,03-09-2014 18:31:24,,
Internationals/International Friendly/Fixtures 03 September/Morocco v Qatar/Asian Handicap,14,1876.96,1702.7554000000002,1686.8056000000001,,,
Internationals/International Friendly/Fixtures 03 September/Morocco v Qatar/Total Goals,26,469.46,0.0,11157.8694,,,
Internationals/International Friendly/Fixtures 03 September/Russia v Azerbaijan,715,18988.34,18527.5056,26491.3996,03-09-2014 16:39:37,,
Internationals/International Friendly/Fixtures 03 September/Ukraine v Moldova,24281,1521831.78,1712565.1656,1533961.4032,03-09-2014 18:54:09,,
Internationals/International Friendly/Fixtures 03 September/Ukraine v Moldova/Asian Handicap,49,3904.88,6037.1594,819.6211999999999,,,
Internationals/International Friendly/Fixtures 03 September/Ukraine v Moldova/Moldova Total Goals,8,13.88,0.0,275.16960000000006,,,
Internationals/International Friendly/Fixtures 03 September/Ukraine v Moldova/Total Goals,55,4710.68,82.8234,26439.8758,,,
Internationals/International Friendly/Fixtures 03 September/Ukraine v Moldova/Ukraine Total Goals,24,1703.5800000000002,0.0,4383.2604,,,
Internationals/International Friendly/Fixtures 04 September / Belgium v Australia,28776,1559851.05,1739659.2807,2049414.9236,04-09-2014 20:40:19,,
Internationals/International Friendly/Fixtures 04 September / Croatia v Cyprus,21271,1195340.54,1286600.8247,1369064.2346,04-09-2014 20:04:04,,
Internationals/International Friendly/Fixtures 04 September / France v Spain,67003,4007669.77,4544060.6704,6571304.0992,04-09-2014 20:53:23,,
Internationals/International Friendly/Fixtures 04 September / Italy v Netherlands,29081,1965036.26,1968858.1576,3112767.78,04-09-2014 20:40:14,,
Internationals/International Friendly/Fixtures 04 September / Slovakia v Malta,17569,870752.9,926888.3795,910382.8714,04-09-2014 18:12:31,,
Internationals/International Friendly/Fixtures 04 September / Sweden v Estonia,21989,1497229.36,1605578.8923,1691306.5192,04-09-2014 19:40:16,,
Internationals/International Friendly/Fixtures 04 September/Belarus v Tajikistan,13679,751814.48,646065.5618,1027885.198,04-09-2014 17:50:42,,
Internationals/International Friendly/Fixtures 04 September/Belarus v Tajikistan/Asian Handicap,73,6384.04,8216.7838,3368.5168,,,
Internationals/International Friendly/Fixtures 04 September/Belarus v Tajikistan/Belarus Total Goals,4,25.84,0.0,54.08,,,
Internationals/International Friendly/Fixtures 04 September/Belarus v Tajikistan/Tajikistan Total Goals,2,7.92,0.0,64.6272,,,
Internationals/International Friendly/Fixtures 04 September/Belarus v Tajikistan/Total Goals,10,733.42,1587.9088,0.0,,,
Internationals/International Friendly/Fixtures 04 September/Belgium v Australia,807,15238.88,17722.686,18162.9732,04-09-2014 20:40:53,,
Internationals/International Friendly/Fixtures 04 September/Bosnia v Liechtenstein,9251,371924.02999999997,368927.7427,533272.0694,04-09-2014 16:50:06,,
Internationals/International Friendly/Fixtures 04 September/Bosnia v Liechtenstein/Asian Handicap,52,1942.4399999999998,2532.6074,1095.4892,,,
Internationals/International Friendly/Fixtures 04 September/Bosnia v Liechtenstein/Total Goals,68,1596.96,243.6,3834.1598000000004,,,
Internationals/International Friendly/Fixtures 04 September/France v Spain,34,1547.0600000000002,1840.8890000000001,2697.788,04-09-2014 20:53:25,,
Internationals/International Friendly/Fixtures 04 September/Iraq v Peru,1621,61536.880000000005,65720.701,41494.908,04-09-2014 17:31:07,,
Internationals/International Friendly/Fixtures 04 September/Italy v Netherlands,2200,48778.68,58137.2064,85117.4168,04-09-2014 20:40:55,,
Internationals/International Friendly/Fixtures 04 September/Italy v Netherlands/Asian Handicap,137,33739.86,52017.4156,25394.456599999998,,,
Internationals/International Friendly/Fixtures 04 September/Italy v Netherlands/Italy Total Goals,15,405.14,709.4902,213.982,,,
Internationals/International Friendly/Fixtures 04 September/Italy v Netherlands/Netherlands Total Goals,8,65.78,0.0,1918.8678,,,
Internationals/International Friendly/Fixtures 04 September/Italy v Netherlands/Total Goals,85,3343.04,24.64,25353.128,,,
Internationals/International Friendly/Fixtures 04 September/Slovakia v Malta,923,21591.36,27871.6288,19445.0084,04-09-2014 18:16:52,,
Internationals/International Friendly/Fixtures 04 September/Uzbekistan v Jordan,15280,405875.91000000003,392044.0602,785250.232,04-09-2014 15:55:32,,
Internationals/International Friendly/Fixtures 04 September/Uzbekistan v Jordan/Asian Handicap,49,1630.72,2085.6486,1788.6419999999998,,,
Internationals/International Friendly/Fixtures 04 September/Uzbekistan v Jordan/Total Goals,90,4532.84,6452.7248,21889.6098,,,
Internationals/International Friendly/Fixtures 04 September/Uzbekistan v Jordan/Uzbekistan Total Goals,4,61.26,86.33259999999999,0.0,,,
Internationals/International Friendly/Fixtures 05 September / England U20 v Romania U19,7001,197035.15,213296.5662,235197.2957,05-09-2014 19:58:37,,
Internationals/International Friendly/Fixtures 05 September / Japan v Uruguay,33360,1422321.01,1511281.6958,2349808.9624,05-09-2014 12:19:36,,
Internationals/International Friendly/Fixtures 05 September / Kazakhstan v Kyrgyzstan,14722,430240.67,443067.7694,865706.9158,05-09-2014 14:37:05,,
Internationals/International Friendly/Fixtures 05 September/South Korea v Venezuela,3676,89812.48,93147.9946,151699.4838,05-09-2014 13:00:32,,
Internationals/International Friendly/Fixtures 06 September / Brazil v Colombia,42060,1734251.62,2051086.0412,2389941.519,06-09-2014 02:58:02,,
Internationals/International Friendly/Fixtures 06 September / Singapore v Papua New Guinea,6365,295706.29,306513.57660000003,238987.6714,06-09-2014 12:51:03,,
Internationals/International Friendly/Fixtures 06 September / Vietnam v Hong Kong,6679,211989.54,227566.252,299545.925,06-09-2014 11:57:48,,
Internationals/International Friendly/Fixtures 06 September/Brazil v Colombia,163,919.04,1652.2379999999998,7652.1720000000005,06-09-2014 03:05:36,,
Internationals/International Friendly/Fixtures 07 September / Morocco v Libya,6797,220237.76,232536.448,505759.699,07-09-2014 20:47:26,,
Internationals/International Friendly/Fixtures 07 September / Paraguay v U.A.E.,2416,43443.229999999996,24889.534600000003,91358.1962,07-09-2014 19:19:25,,
Internationals/International Friendly/Fixtures 07 September/Bolivia v Ecuador,1857,77766.41,110542.08959999999,45054.181,07-09-2014 02:36:27,,
Internationals/International Friendly/Fixtures 07 September/Chile v Mexico,5741,118097.76,95503.38620000001,216806.5378,07-09-2014 04:17:40,,
Internationals/International Friendly/Fixtures 07 September/Serbia v France,16200,929186.75,583281.5064,1807719.959,07-09-2014 20:35:37,,
Internationals/International Friendly/Fixtures 07 September/Serbia v France/Asian Handicap,33,1661.06,2187.4818,1357.9726,,,
Internationals/International Friendly/Fixtures 07 September/Serbia v France/France Total Goals,12,107.02,0.0,633.3504,,,
Internationals/International Friendly/Fixtures 07 September/Serbia v France/Total Goals,19,1051.96,1123.986,1401.6096,,,
Internationals/Internationals/Fixtures 02 September/Vietnam v Vietnam U23/Asian Handicap,6,55.38,122.87819999999999,0.0,,,
Internationals/Internationals/Fixtures 02 September/Vietnam v Vietnam U23/Total Goals,4,88.53999999999999,181.952,0.0,,,
Internationals/Internationals/Fixtures 02 September/Vietnam v Vietnam U23/Vietnam U23 Total Goals,6,30.28,0.0,115.72800000000001,,,
Internationals/Internationals/Fixtures 05 September/England U20 v Romania U19/Asian Handicap,44,5212.4,9134.2584,470.6976,,,
Internationals/Internationals/Fixtures 05 September/England U20 v Romania U19/England U20 Total Goals,6,174.78,2255.2277999999997,0.0,,,
Internationals/Internationals/Fixtures 05 September/England U20 v Romania U19/Total Goals,20,331.68,1558.8434,0.0,,,
Internationals/Internationals/Fixtures 05 September/Japan v Uruguay/Asian Handicap,212,28781.32,42540.6438,22359.8618,,,
Internationals/Internationals/Fixtures 05 September/Japan v Uruguay/Japan Total Goals,5,40.92,0.0,380.83639999999997,,,
Internationals/Internationals/Fixtures 05 September/Japan v Uruguay/Total Goals,129,5137.66,3054.0884,53679.3198,,,
Internationals/Internationals/Fixtures 05 September/Japan v Uruguay/Uruguay Total Goals,6,25.68,47.7792,0.0,,,
Internationals/Internationals/Fixtures 05 September/Kazakhstan v Kyrgyzstan/Asian Handicap,91,5738.4800000000005,8822.9624,2372.7546,,,
Internationals/Internationals/Fixtures 05 September/Kazakhstan v Kyrgyzstan/Kazakhstan Total Goals,36,506.6,6078.477,0.0,,,
Internationals/Internationals/Fixtures 05 September/Kazakhstan v Kyrgyzstan/Kyrgyzstan Total Goals,10,374.36,843.6561999999999,27.189000000000004,,,
Internationals/Internationals/Fixtures 05 September/Kazakhstan v Kyrgyzstan/Total Goals,44,2467.12,7207.7614,0.0,,,
Internationals/Internationals/Fixtures 06 September/Singapore v Papua New Guinea/Asian Handicap,16,479.41999999999996,155.97579999999996,774.7598,,,
Internationals/Internationals/Fixtures 06 September/Singapore v Papua New Guinea/Papua New Guinea Total Goals,6,15.92,0.0,149.38340000000002,,,
Internationals/Internationals/Fixtures 06 September/Singapore v Papua New Guinea/Total Goals,10,1908.7,0.0,4231.5264,,,
Internationals/Internationals/Fixtures 06 September/Vietnam v Hong Kong/Asian Handicap,12,353.84000000000003,761.3236000000002,35.699999999999996,,,
Internationals/Internationals/Fixtures 06 September/Vietnam v Hong Kong/Hong Kong Total Goals,8,30.12,0.0,416.7188,,,
Internationals/Internationals/Fixtures 06 September/Vietnam v Hong Kong/Total Goals,49,1799.6200000000001,180.3904,10832.9514,,,
Internationals/Internationals/Fixtures 06 September/Vietnam v Hong Kong/Vietnam Total Goals,8,58.3,171.6596,0.0,,,
Internationals/Internationals/Fixtures 07 September/Morocco v Libya/Asian Handicap,139,117967.06,212607.899,9617.5878,,,
Internationals/Internationals/Fixtures 07 September/Morocco v Libya/Libya Total Goals,7,194.74,0.0,1053.5434,,,
Internationals/Internationals/Fixtures 07 September/Morocco v Libya/Morocco Total Goals,2,20.0,37.8,0.0,,,
Iranian Soccer/Pro League/Fixtures 05 September/Saipa v Zobahan,4249,98954.08,90452.2338,181100.1878,05-09-2014 14:59:28,,
Irish Soccer/Airtricity First Division/Fixtures 05 September/Waterford v Shelbourne,5891,179147.92,189060.7758,403709.4108,05-09-2014 20:36:18,,
Irish Soccer/Airtricity First Division/Fixtures 05 September/Waterford v Shelbourne/Asian Handicap,61,698.8,961.2206000000001,509.68420000000003,,,
Irish Soccer/Airtricity First Division/Fixtures 05 September/Waterford v Shelbourne/Total Goals,59,1537.86,1110.5846,11756.005,,,
Irish Soccer/Airtricity First Division/Fixtures 06 September/Cobh Ramblers v Finn Harps,6643,209773.16999999998,206628.5754,243040.0247,06-09-2014 19:35:14,,
Irish Soccer/Airtricity First Division/Fixtures 06 September/Cobh Ramblers v Finn Harps/Asian Handicap,21,1097.24,925.0004000000001,1298.24,,,
Irish Soccer/Airtricity First Division/Fixtures 06 September/Cobh Ramblers v Finn Harps/Total Goals,46,1081.3,165.29860000000002,10076.028,,,
Irish Soccer/Airtricity First Division/Fixtures 06 September/Longford v Wexford Youths,7985,226282.59,256380.9348,268966.4754,06-09-2014 19:08:56,,
Irish Soccer/Airtricity First Division/Fixtures 06 September/Longford v Wexford Youths/Asian Handicap,30,2634.12,4567.740600000001,478.8792,,,
Irish Soccer/Airtricity First Division/Fixtures 06 September/Longford v Wexford Youths/Total Goals,44,1135.72,1162.5146,4358.4306,,,
Irish Soccer/Airtricity First Division/Fixtures 07 September/Shamrock Rovers (Res) v Galway FC,2557,52486.84,48990.2182,97385.3634,07-09-2014 14:35:13,,
Irish Soccer/Airtricity First Division/Fixtures 07 September/Shamrock Rovers (Res) v Galway FC/Asian Handicap,18,334.58,122.337,544.0956,,,
Irish Soccer/Airtricity First Division/Fixtures 07 September/Shamrock Rovers (Res) v Galway FC/Total Goals,5,98.39999999999999,43.8944,230.3008,,,
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/Bohemians v Bray,6102,189199.34,216452.15240000002,300072.8636,05-09-2014 20:39:38,,
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/Bohemians v Bray/Asian Handicap,21,3498.3199999999997,13.132000000000001,6518.896,,,
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/Bohemians v Bray/Total Goals,30,759.1600000000001,0.0,7678.9012,,,
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/Cork City v Shamrock Rovers,10608,371305.98,346620.94440000004,658325.8684,05-09-2014 20:35:12,,
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/Cork City v Shamrock Rovers/Asian Handicap,47,7490.5,14032.48,1708.9956000000002,,,
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/Cork City v Shamrock Rovers/Total Goals,46,2422.36,2373.2817999999997,8611.3108,,,
